Amplitude_Deg,Frequency_Hz,Start_Amp_Mult,Start_Freq_Mult,Fell,Distance_Traversed,CoT,Passed,Avg_Velocity
37.30769230769231,0.6035897435897436,1.0222222222222221,1.2444444444444445,False,0.6699,0.6853,False,0.033495000000000004
37.30769230769231,0.6092307692307692,1.2444444444444445,1.2444444444444445,False,0.8633,0.6938,False,0.043164999999999995
37.30769230769231,0.6148717948717949,0.9111111111111112,1.011111111111111,False,1.229,0.7179,False,0.061450000000000005
37.30769230769231,0.6205128205128205,1.0222222222222221,0.7777777777777777,False,1.3573,0.6093,False,0.067865
37.30769230769231,0.6261538461538462,1.1333333333333333,1.2444444444444445,False,0.8603,0.734,False,0.043015
37.30769230769231,0.6317948717948718,1.3555555555555556,0.8555555555555555,False,0.8728,0.7936,False,0.04364
37.30769230769231,0.6374358974358975,1.0222222222222221,0.7,False,1.2401,0.5281,False,0.062005
37.30769230769231,0.6430769230769231,1.8,0.8555555555555555,False,1.0779,1.1273,False,0.053895000000000005
37.30769230769231,0.6487179487179487,1.1333333333333333,0.7777777777777777,False,0.6253,0.7349,False,0.031265
37.30769230769231,0.6543589743589744,1.1333333333333333,1.4,False,1.4776,0.5605,False,0.07388
37.30769230769231,0.66,1.1333333333333333,0.7777777777777777,False,1.4322,0.6128,False,0.07161
37.69230769230769,0.44000000000000006,1.3555555555555556,1.3222222222222222,False,2.1277,0.2737,True,0.106385
37.69230769230769,0.4456410256410257,1.6888888888888889,1.2444444444444445,False,2.1544,0.3922,True,0.10772
37.69230769230769,0.45128205128205134,0.8,0.9333333333333333,False,2.1552,0.3793,True,0.10776
37.69230769230769,0.456923076923077,1.5777777777777777,1.2444444444444445,False,2.2241,0.5038,True,0.111205
37.69230769230769,0.46256410256410263,1.0222222222222221,1.2444444444444445,False,1.845,0.5657,False,0.09225
37.69230769230769,0.4682051282051283,1.6888888888888889,0.9333333333333333,False,1.5301,0.4277,False,0.076505
37.69230769230769,0.4738461538461539,1.6888888888888889,0.8555555555555555,False,1.0434,0.7575,False,0.05217000000000001
37.69230769230769,0.47948717948717956,1.5777777777777777,1.011111111111111,False,1.2884,0.5053,False,0.06442
37.69230769230769,0.4851282051282052,1.1333333333333333,0.8555555555555555,False,2.4737,0.3447,True,0.123685
37.69230769230769,0.49076923076923085,1.8,1.2444444444444445,False,1.7023,0.5462,False,0.085115
37.69230769230769,0.4964102564102565,1.0222222222222221,0.7,False,1.3401,0.6634,False,0.06700500000000001
37.69230769230769,0.5020512820512821,0.8,1.011111111111111,False,1.1649,0.573,False,0.058245000000000005
37.69230769230769,0.5076923076923078,1.5777777777777777,1.011111111111111,False,1.446,0.5237,False,0.0723
37.69230769230769,0.5133333333333334,1.1333333333333333,1.3222222222222222,False,1.7455,0.4384,False,0.087275
37.69230769230769,0.5189743589743591,1.0222222222222221,1.0888888888888888,False,1.2897,1.113,False,0.064485
37.69230769230769,0.5246153846153847,1.2444444444444445,1.2444444444444445,False,0.9052,0.8383,False,0.04526
37.69230769230769,0.5302564102564103,1.1333333333333333,0.8555555555555555,False,0.8989,0.7452,False,0.044945
37.69230769230769,0.535897435897436,1.1333333333333333,0.7,False,1.434,0.6135,False,0.0717
37.69230769230769,0.5415384615384616,0.8,1.4,False,1.8925,0.5504,False,0.094625
37.69230769230769,0.5471794871794873,1.4666666666666668,1.1666666666666665,False,1.0244,0.6731,False,0.05122
37.69230769230769,0.5528205128205128,1.6888888888888889,0.7,False,1.9585,0.5473,False,0.097925
37.69230769230769,0.5584615384615386,1.5777777777777777,1.0888888888888888,False,1.0959,0.7189,False,0.054795
37.69230769230769,0.5641025641025641,1.6888888888888889,0.7,False,1.2739,0.9104,False,0.063695
37.69230769230769,0.5697435897435899,1.6888888888888889,1.4,False,1.0344,0.652,False,0.05172
37.69230769230769,0.5753846153846154,1.4666666666666668,1.4,False,1.3405,0.6687,False,0.067025
37.69230769230769,0.5810256410256411,1.0222222222222221,1.011111111111111,False,0.7853,0.8822,False,0.039265
37.69230769230769,0.5866666666666667,1.6888888888888889,0.7,False,1.0751,0.6863,False,0.053755
37.69230769230769,0.5923076923076923,0.8,1.2444444444444445,False,1.2684,0.8041,False,0.06342
37.69230769230769,0.597948717948718,1.0222222222222221,1.2444444444444445,False,1.7011,0.6217,False,0.085055
37.69230769230769,0.6035897435897436,1.4666666666666668,0.7,False,0.9088,0.8381,False,0.04544
37.69230769230769,0.6092307692307692,1.8,1.3222222222222222,False,0.7903,0.4318,False,0.039515
37.69230769230769,0.6148717948717949,1.5777777777777777,1.3222222222222222,False,1.3534,0.4921,False,0.06767
37.69230769230769,0.6205128205128205,1.1333333333333333,1.2444444444444445,False,1.7093,0.4719,False,0.085465
37.69230769230769,0.6261538461538462,1.3555555555555556,1.0888888888888888,False,1.5495,0.7816,False,0.077475
37.69230769230769,0.6317948717948718,0.9111111111111112,1.0888888888888888,False,1.1126,0.445,False,0.05563
37.69230769230769,0.6374358974358975,1.2444444444444445,0.7777777777777777,False,1.0039,0.7174,False,0.050195000000000004
37.69230769230769,0.6430769230769231,1.5777777777777777,0.7777777777777777,False,0.7844,0.7277,False,0.03922
37.69230769230769,0.6487179487179487,1.2444444444444445,1.011111111111111,False,0.9668,0.5564,False,0.04834
37.69230769230769,0.6543589743589744,1.0222222222222221,0.7,False,1.535,0.5347,False,0.07675
37.69230769230769,0.66,1.3555555555555556,0.8555555555555555,False,1.5053,0.452,False,0.075265
38.07692307692308,0.44000000000000006,1.6888888888888889,1.3222222222222222,False,1.5542,0.6579,False,0.07771
38.07692307692308,0.4456410256410257,1.4666666666666668,1.3222222222222222,False,1.6522,0.4979,False,0.08260999999999999
38.07692307692308,0.45128205128205134,0.8,1.3222222222222222,False,1.7957,0.483,False,0.089785
38.07692307692308,0.456923076923077,1.6888888888888889,0.9333333333333333,False,1.5751,0.5361,False,0.07875499999999999
38.07692307692308,0.46256410256410263,1.3555555555555556,1.0888888888888888,False,1.7367,0.617,False,0.086835
38.07692307692308,0.4682051282051283,0.9111111111111112,0.9333333333333333,False,1.3527,0.6044,False,0.067635
38.07692307692308,0.4738461538461539,1.6888888888888889,1.011111111111111,False,1.4613,0.5754,False,0.073065
38.07692307692308,0.47948717948717956,0.8,0.9333333333333333,False,1.5892,0.5452,False,0.07946
38.07692307692308,0.4851282051282052,0.8,0.9333333333333333,False,1.7229,0.4407,False,0.086145
38.07692307692308,0.49076923076923085,1.5777777777777777,0.9333333333333333,False,1.2484,0.4866,False,0.062419999999999996
38.07692307692308,0.4964102564102565,1.6888888888888889,1.4,False,1.425,0.4625,False,0.07125000000000001
38.07692307692308,0.5020512820512821,1.2444444444444445,0.7777777777777777,False,1.2558,0.6146,False,0.06279
38.07692307692308,0.5076923076923078,0.9111111111111112,1.3222222222222222,False,1.2765,0.549,False,0.06382499999999999
38.07692307692308,0.5133333333333334,1.8,1.4,False,2.0047,0.4029,True,0.100235
38.07692307692308,0.5189743589743591,1.0222222222222221,0.7777777777777777,False,1.3011,0.6778,False,0.065055
38.07692307692308,0.5246153846153847,0.8,1.011111111111111,False,1.3011,0.5385,False,0.065055
38.07692307692308,0.5302564102564103,1.2444444444444445,1.0888888888888888,False,1.2384,0.7628,False,0.061919999999999996
38.07692307692308,0.535897435897436,1.5777777777777777,0.7777777777777777,False,1.4124,0.4922,False,0.07062
38.07692307692308,0.5415384615384616,1.4666666666666668,1.2444444444444445,False,1.282,0.7682,False,0.0641
38.07692307692308,0.5471794871794873,1.4666666666666668,1.1666666666666665,False,1.6305,0.6449,False,0.081525
38.07692307692308,0.5528205128205128,1.2444444444444445,0.9333333333333333,False,1.1008,0.8537,False,0.05504
38.07692307692308,0.5584615384615386,1.6888888888888889,1.2444444444444445,False,0.9367,0.9031,False,0.046835
38.07692307692308,0.5641025641025641,0.8,0.8555555555555555,False,1.5636,0.4907,False,0.07818
38.07692307692308,0.5697435897435899,1.6888888888888889,1.0888888888888888,False,1.6229,0.6227,False,0.081145
38.07692307692308,0.5753846153846154,0.9111111111111112,1.1666666666666665,False,0.6908,0.6026,False,0.03454
38.07692307692308,0.5810256410256411,0.9111111111111112,0.7777777777777777,False,0.7985,1.0103,False,0.039925
38.07692307692308,0.5866666666666667,1.0222222222222221,1.2444444444444445,False,1.213,0.6182,False,0.06065
38.07692307692308,0.5923076923076923,1.1333333333333333,1.1666666666666665,False,1.5025,0.6244,False,0.075125
38.07692307692308,0.597948717948718,0.8,1.0888888888888888,False,0.9117,0.5694,False,0.045585
38.07692307692308,0.6035897435897436,0.8,0.7,False,1.067,0.9859,False,0.053349999999999995
38.07692307692308,0.6092307692307692,1.2444444444444445,1.3222222222222222,False,1.0272,0.5969,False,0.051359999999999996
38.07692307692308,0.6148717948717949,0.9111111111111112,1.0888888888888888,False,1.2717,0.5687,False,0.063585
38.07692307692308,0.6205128205128205,1.3555555555555556,0.7777777777777777,False,1.5092,0.7075,False,0.07546
38.07692307692308,0.6261538461538462,0.9111111111111112,1.4,False,1.6277,0.5677,False,0.081385
38.07692307692308,0.6317948717948718,1.8,1.2444444444444445,False,1.2547,0.5771,False,0.062735
38.07692307692308,0.6374358974358975,1.8,0.9333333333333333,False,0.863,0.7558,False,0.04315
38.07692307692308,0.6430769230769231,1.3555555555555556,1.1666666666666665,False,0.9351,0.789,False,0.046755000000000005
38.07692307692308,0.6487179487179487,1.8,0.9333333333333333,False,1.0395,0.7731,False,0.05197500000000001
38.07692307692308,0.6543589743589744,1.6888888888888889,1.2444444444444445,False,0.8526,0.7253,False,0.04263
38.07692307692308,0.66,1.5777777777777777,1.3222222222222222,False,1.7524,0.6203,False,0.08762
38.46153846153846,0.44000000000000006,1.2444444444444445,1.011111111111111,False,1.8169,0.6328,False,0.090845
38.46153846153846,0.4456410256410257,0.8,0.8555555555555555,False,1.6657,0.625,False,0.083285
38.46153846153846,0.45128205128205134,1.4666666666666668,1.2444444444444445,False,1.5543,0.5698,False,0.077715
38.46153846153846,0.456923076923077,1.0222222222222221,0.7,False,1.3244,0.4131,False,0.06622
38.46153846153846,0.46256410256410263,1.5777777777777777,1.0888888888888888,False,1.5093,0.6996,False,0.075465
38.46153846153846,0.4682051282051283,0.8,1.2444444444444445,False,1.528,0.4886,False,0.0764
38.46153846153846,0.4738461538461539,1.5777777777777777,1.4,False,1.5245,0.5747,False,0.076225
38.46153846153846,0.47948717948717956,1.5777777777777777,1.0888888888888888,False,1.7906,0.6715,False,0.08953
38.46153846153846,0.4851282051282052,1.8,1.011111111111111,False,1.6752,0.6194,False,0.08376
38.46153846153846,0.49076923076923085,1.4666666666666668,1.3222222222222222,False,1.1247,0.6531,False,0.056235
38.46153846153846,0.4964102564102565,0.9111111111111112,1.4,False,1.4362,0.4437,False,0.07181
38.46153846153846,0.5020512820512821,0.8,1.011111111111111,False,2.0238,0.2952,True,0.10119
38.46153846153846,0.5076923076923078,1.2444444444444445,1.3222222222222222,False,1.6614,0.5855,False,0.08307
38.46153846153846,0.5133333333333334,1.5777777777777777,1.3222222222222222,False,1.1154,0.7943,False,0.05577
38.46153846153846,0.5189743589743591,1.3555555555555556,0.9333333333333333,False,1.9259,0.6092,False,0.09629499999999999
38.46153846153846,0.5246153846153847,1.4666666666666668,1.2444444444444445,False,1.7313,0.6656,False,0.086565
38.46153846153846,0.5302564102564103,1.2444444444444445,1.2444444444444445,False,1.3831,0.5959,False,0.069155
38.46153846153846,0.535897435897436,1.3555555555555556,0.7,False,1.2559,0.4669,False,0.062795
38.46153846153846,0.5415384615384616,1.1333333333333333,1.011111111111111,False,1.3203,0.6504,False,0.066015
38.46153846153846,0.5471794871794873,1.5777777777777777,1.2444444444444445,False,0.9065,1.1296,False,0.045325
38.46153846153846,0.5528205128205128,0.9111111111111112,0.7777777777777777,False,1.3469,0.6632,False,0.067345
38.46153846153846,0.5584615384615386,1.6888888888888889,1.011111111111111,False,1.1902,0.963,False,0.05950999999999999
38.46153846153846,0.5641025641025641,0.9111111111111112,0.7,False,2.2236,0.4774,True,0.11117999999999999
38.46153846153846,0.5697435897435899,0.8,0.7,False,1.1753,0.6655,False,0.058765
38.46153846153846,0.5753846153846154,1.0222222222222221,1.3222222222222222,False,1.034,0.9965,False,0.0517
38.46153846153846,0.5810256410256411,0.8,0.7,False,0.9656,0.6592,False,0.04828
38.46153846153846,0.5866666666666667,1.6888888888888889,1.3222222222222222,False,1.2919,0.6278,False,0.064595
38.46153846153846,0.5923076923076923,1.0222222222222221,1.2444444444444445,False,1.1274,0.5381,False,0.056369999999999996
38.46153846153846,0.597948717948718,0.9111111111111112,1.4,False,1.2792,0.6107,False,0.06395999999999999
38.46153846153846,0.6035897435897436,0.9111111111111112,1.1666666666666665,False,0.7099,0.7525,False,0.035495
38.46153846153846,0.6092307692307692,0.9111111111111112,0.7777777777777777,False,1.9383,0.5681,False,0.096915
38.46153846153846,0.6148717948717949,1.1333333333333333,1.1666666666666665,False,1.0154,0.745,False,0.05077
38.46153846153846,0.6205128205128205,1.4666666666666668,1.1666666666666665,False,0.9493,0.8549,False,0.047465
38.46153846153846,0.6261538461538462,1.6888888888888889,1.3222222222222222,False,1.4148,0.5758,False,0.07074
38.46153846153846,0.6317948717948718,0.9111111111111112,1.011111111111111,False,1.2621,0.8,False,0.063105
38.46153846153846,0.6374358974358975,1.8,0.9333333333333333,False,0.7424,0.8816,False,0.03712
38.46153846153846,0.6430769230769231,1.1333333333333333,0.7,False,0.7879,0.7997,False,0.039395
38.46153846153846,0.6487179487179487,1.0222222222222221,0.7,False,1.4636,0.6084,False,0.07318
38.46153846153846,0.6543589743589744,1.8,0.7777777777777777,False,0.8936,0.5884,False,0.04468
38.46153846153846,0.66,0.9111111111111112,1.4,False,1.37,0.7542,False,0.0685
38.84615384615385,0.44000000000000006,1.6888888888888889,1.4,False,1.9453,0.4419,False,0.097265
38.84615384615385,0.4456410256410257,1.1333333333333333,1.2444444444444445,False,2.0198,0.4462,True,0.10099
38.84615384615385,0.45128205128205134,1.5777777777777777,1.1666666666666665,False,1.4427,0.6064,False,0.072135
38.84615384615385,0.456923076923077,1.0222222222222221,1.4,False,2.1788,0.3813,True,0.10894
38.84615384615385,0.46256410256410263,1.0222222222222221,1.011111111111111,False,1.6381,0.6014,False,0.08190499999999999
38.84615384615385,0.4682051282051283,1.4666666666666668,1.2444444444444445,False,1.4822,0.6515,False,0.07411
38.84615384615385,0.4738461538461539,1.4666666666666668,1.0888888888888888,False,1.5632,0.9322,False,0.07816
38.84615384615385,0.47948717948717956,1.1333333333333333,0.9333333333333333,False,1.6223,0.7525,False,0.081115
38.84615384615385,0.4851282051282052,1.5777777777777777,0.8555555555555555,False,1.3649,0.5363,False,0.068245
38.84615384615385,0.49076923076923085,1.2444444444444445,1.2444444444444445,False,1.7496,0.5603,False,0.08748
38.84615384615385,0.4964102564102565,0.9111111111111112,0.9333333333333333,False,2.0877,0.3902,True,0.10438499999999999
38.84615384615385,0.5020512820512821,1.2444444444444445,0.7777777777777777,False,1.3725,0.5871,False,0.068625
38.84615384615385,0.5076923076923078,1.0222222222222221,1.1666666666666665,False,1.3726,0.7617,False,0.06863
38.84615384615385,0.5133333333333334,1.4666666666666668,1.3222222222222222,False,0.7973,0.743,False,0.039865
38.84615384615385,0.5189743589743591,1.6888888888888889,0.7777777777777777,False,1.9024,0.5515,False,0.09512000000000001
38.84615384615385,0.5246153846153847,1.4666666666666668,1.1666666666666665,False,1.0694,0.6916,False,0.05347
38.84615384615385,0.5302564102564103,1.3555555555555556,0.7777777777777777,False,1.0557,0.584,False,0.052785000000000006
38.84615384615385,0.535897435897436,1.4666666666666668,1.0888888888888888,False,1.4887,0.7428,False,0.074435
38.84615384615385,0.5415384615384616,1.0222222222222221,1.1666666666666665,False,0.9499,0.8359,False,0.047494999999999996
38.84615384615385,0.5471794871794873,1.6888888888888889,1.011111111111111,False,0.7083,0.8921,False,0.035415
38.84615384615385,0.5528205128205128,1.0222222222222221,1.1666666666666665,False,1.0892,0.6847,False,0.054459999999999995
38.84615384615385,0.5584615384615386,1.8,0.9333333333333333,False,1.4424,0.6858,False,0.07211999999999999
38.84615384615385,0.5641025641025641,1.2444444444444445,0.9333333333333333,False,1.2032,0.7449,False,0.060160000000000005
38.84615384615385,0.5697435897435899,1.1333333333333333,0.9333333333333333,False,2.7927,0.3998,True,0.139635
38.84615384615385,0.5753846153846154,1.3555555555555556,1.2444444444444445,False,1.2552,0.5967,False,0.06276000000000001
38.84615384615385,0.5810256410256411,1.2444444444444445,1.0888888888888888,False,0.9277,0.7715,False,0.046384999999999996
38.84615384615385,0.5866666666666667,1.4666666666666668,1.3222222222222222,False,0.7555,0.7181,False,0.037774999999999996
38.84615384615385,0.5923076923076923,1.1333333333333333,0.9333333333333333,False,1.032,0.8604,False,0.0516
38.84615384615385,0.597948717948718,1.1333333333333333,0.7777777777777777,False,0.9599,0.7968,False,0.047994999999999996
38.84615384615385,0.6035897435897436,1.6888888888888889,1.0888888888888888,False,1.0143,1.1794,False,0.050714999999999996
38.84615384615385,0.6092307692307692,1.0222222222222221,1.0888888888888888,False,2.0421,0.5858,True,0.102105
38.84615384615385,0.6148717948717949,1.4666666666666668,1.3222222222222222,False,2.4556,0.3514,True,0.12278
38.84615384615385,0.6205128205128205,1.3555555555555556,1.2444444444444445,False,2.2014,0.3406,True,0.11007
38.84615384615385,0.6261538461538462,1.6888888888888889,0.7,False,0.8908,1.0792,False,0.04454
38.84615384615385,0.6317948717948718,1.6888888888888889,0.8555555555555555,False,1.0228,0.6691,False,0.05114
38.84615384615385,0.6374358974358975,1.6888888888888889,1.4,False,1.0291,1.0766,False,0.051454999999999994
38.84615384615385,0.6430769230769231,1.4666666666666668,1.2444444444444445,False,0.7556,0.5428,False,0.03778
38.84615384615385,0.6487179487179487,0.8,0.9333333333333333,False,1.0685,0.7101,False,0.053425
38.84615384615385,0.6543589743589744,1.6888888888888889,1.3222222222222222,False,1.6534,0.7618,False,0.08267
38.84615384615385,0.66,1.6888888888888889,1.3222222222222222,False,1.2316,0.6312,False,0.06158
39.23076923076923,0.44000000000000006,1.6888888888888889,1.1666666666666665,False,2.2355,0.3909,True,0.111775
39.23076923076923,0.4456410256410257,1.4666666666666668,1.2444444444444445,False,2.4467,0.4023,True,0.122335
39.23076923076923,0.45128205128205134,1.0222222222222221,0.7,False,2.545,0.3261,True,0.12725
39.23076923076923,0.456923076923077,1.1333333333333333,1.2444444444444445,False,1.6245,0.5698,False,0.081225
39.23076923076923,0.46256410256410263,1.4666666666666668,1.3222222222222222,False,2.4046,0.343,True,0.12022999999999999
39.23076923076923,0.4682051282051283,1.6888888888888889,1.1666666666666665,False,2.111,0.4954,True,0.10555
39.23076923076923,0.4738461538461539,0.8,1.2444444444444445,False,2.194,0.3294,True,0.10969999999999999
39.23076923076923,0.47948717948717956,1.3555555555555556,1.2444444444444445,False,1.0988,0.7316,False,0.05494
39.23076923076923,0.4851282051282052,1.0222222222222221,1.2444444444444445,False,1.9126,0.4559,False,0.09563
39.23076923076923,0.49076923076923085,1.1333333333333333,1.2444444444444445,False,0.7314,1.0355,False,0.036570000000000005
39.23076923076923,0.4964102564102565,1.3555555555555556,0.8555555555555555,False,1.5997,0.5113,False,0.079985
39.23076923076923,0.5020512820512821,1.3555555555555556,1.011111111111111,False,1.2789,0.6527,False,0.063945
39.23076923076923,0.5076923076923078,1.4666666666666668,1.011111111111111,False,1.2516,0.8026,False,0.06258
39.23076923076923,0.5133333333333334,1.4666666666666668,1.3222222222222222,False,1.7583,0.6677,False,0.087915
39.23076923076923,0.5189743589743591,1.8,1.011111111111111,False,1.3501,0.6159,False,0.06750500000000001
39.23076923076923,0.5246153846153847,1.6888888888888889,1.4,False,1.3716,0.7057,False,0.06858
39.23076923076923,0.5302564102564103,0.9111111111111112,1.3222222222222222,False,1.5149,0.7741,False,0.07574499999999999
39.23076923076923,0.535897435897436,1.1333333333333333,1.011111111111111,False,2.0004,0.637,True,0.10002
39.23076923076923,0.5415384615384616,1.8,1.0888888888888888,False,2.1899,0.5424,True,0.10949500000000001
39.23076923076923,0.5471794871794873,0.8,1.1666666666666665,False,1.5742,0.6579,False,0.07871
39.23076923076923,0.5528205128205128,1.2444444444444445,1.4,False,0.9613,0.6309,False,0.048065000000000004
39.23076923076923,0.5584615384615386,1.6888888888888889,1.3222222222222222,False,2.3112,0.4781,True,0.11556
39.23076923076923,0.5641025641025641,1.2444444444444445,0.9333333333333333,False,1.7109,0.6935,False,0.08554500000000001
39.23076923076923,0.5697435897435899,1.1333333333333333,1.011111111111111,False,0.6667,1.1096,False,0.033335
39.23076923076923,0.5753846153846154,1.3555555555555556,1.3222222222222222,False,1.7355,0.6307,False,0.086775
39.23076923076923,0.5810256410256411,0.8,0.8555555555555555,False,0.748,0.6502,False,0.0374
39.23076923076923,0.5866666666666667,0.9111111111111112,1.4,False,0.8369,0.8478,False,0.041845
39.23076923076923,0.5923076923076923,1.1333333333333333,1.011111111111111,False,1.0592,1.1562,False,0.05295999999999999
39.23076923076923,0.597948717948718,1.8,1.0888888888888888,False,1.1227,0.9888,False,0.056135000000000004
39.23076923076923,0.6035897435897436,1.6888888888888889,1.2444444444444445,False,1.1901,0.9604,False,0.059504999999999995
39.23076923076923,0.6092307692307692,1.1333333333333333,1.1666666666666665,False,1.5025,0.437,False,0.075125
39.23076923076923,0.6148717948717949,1.3555555555555556,1.3222222222222222,False,1.0475,0.4734,False,0.052375000000000005
39.23076923076923,0.6205128205128205,1.4666666666666668,1.3222222222222222,False,0.9896,0.8917,False,0.04948
39.23076923076923,0.6261538461538462,0.8,1.1666666666666665,False,0.9877,0.9263,False,0.049385
39.23076923076923,0.6317948717948718,1.0222222222222221,1.3222222222222222,False,1.0177,1.198,False,0.050885
39.23076923076923,0.6374358974358975,1.5777777777777777,0.7777777777777777,False,0.9784,0.7749,False,0.048920000000000005
39.23076923076923,0.6430769230769231,1.4666666666666668,0.7777777777777777,False,0.8009,0.5188,False,0.040045
39.23076923076923,0.6487179487179487,1.1333333333333333,1.0888888888888888,False,1.2273,0.5855,False,0.061365
39.23076923076923,0.6543589743589744,1.8,0.8555555555555555,False,1.3034,0.5238,False,0.06516999999999999
39.23076923076923,0.66,1.8,0.8555555555555555,False,0.8677,0.7279,False,0.043385
39.61538461538461,0.44000000000000006,1.1333333333333333,0.7,False,3.1358,0.2823,True,0.15679
39.61538461538461,0.4456410256410257,1.0222222222222221,1.3222222222222222,False,1.8765,0.3654,False,0.093825
39.61538461538461,0.45128205128205134,1.6888888888888889,1.0888888888888888,False,2.7117,0.5154,True,0.135585
39.61538461538461,0.456923076923077,1.0222222222222221,0.8555555555555555,False,2.0832,0.5639,True,0.10416
39.61538461538461,0.46256410256410263,0.8,0.8555555555555555,False,1.1361,0.6429,False,0.05680500000000001
39.61538461538461,0.4682051282051283,1.2444444444444445,0.8555555555555555,False,1.7783,0.5677,False,0.088915
39.61538461538461,0.4738461538461539,1.3555555555555556,0.8555555555555555,False,1.3831,0.4334,False,0.069155
39.61538461538461,0.47948717948717956,1.5777777777777777,1.3222222222222222,False,1.5771,0.5162,False,0.078855
39.61538461538461,0.4851282051282052,1.5777777777777777,1.2444444444444445,False,0.8954,0.8229,False,0.04477
39.61538461538461,0.49076923076923085,1.3555555555555556,0.7777777777777777,False,1.2315,0.6382,False,0.061575000000000005
39.61538461538461,0.4964102564102565,1.8,0.8555555555555555,False,1.2846,0.5913,False,0.06423
39.61538461538461,0.5020512820512821,1.8,1.011111111111111,False,1.947,0.7488,False,0.09735
39.61538461538461,0.5076923076923078,1.2444444444444445,1.011111111111111,False,1.2915,0.5719,False,0.06457500000000001
39.61538461538461,0.5133333333333334,0.8,1.4,False,1.9758,0.4156,False,0.09879
39.61538461538461,0.5189743589743591,1.0222222222222221,1.2444444444444445,False,1.147,1.2618,False,0.05735
39.61538461538461,0.5246153846153847,0.8,0.7,False,1.3986,0.9105,False,0.06993
39.61538461538461,0.5302564102564103,1.1333333333333333,1.011111111111111,False,1.3905,0.8002,False,0.069525
39.61538461538461,0.535897435897436,1.4666666666666668,1.2444444444444445,False,0.9498,1.0177,False,0.04749
39.61538461538461,0.5415384615384616,1.1333333333333333,1.011111111111111,False,1.1599,0.8209,False,0.057995
39.61538461538461,0.5471794871794873,0.9111111111111112,1.1666666666666665,False,1.0604,0.874,False,0.05302
39.61538461538461,0.5528205128205128,1.5777777777777777,1.4,False,1.0913,0.8256,False,0.054564999999999995
39.61538461538461,0.5584615384615386,1.0222222222222221,1.0888888888888888,False,1.6847,0.6017,False,0.084235
39.61538461538461,0.5641025641025641,1.1333333333333333,1.1666666666666665,False,0.9227,0.8226,False,0.046134999999999995
39.61538461538461,0.5697435897435899,1.5777777777777777,1.0888888888888888,False,3.1159,0.3724,True,0.155795
39.61538461538461,0.5753846153846154,1.2444444444444445,1.011111111111111,False,2.5057,0.5497,True,0.125285
39.61538461538461,0.5810256410256411,0.8,1.011111111111111,False,1.1919,0.7156,False,0.059594999999999995
39.61538461538461,0.5866666666666667,1.2444444444444445,1.2444444444444445,False,1.5585,0.481,False,0.077925
39.61538461538461,0.5923076923076923,1.3555555555555556,1.3222222222222222,False,1.0815,0.8127,False,0.054075
39.61538461538461,0.597948717948718,1.4666666666666668,1.1666666666666665,False,0.8312,0.9389,False,0.04156
39.61538461538461,0.6035897435897436,1.5777777777777777,1.3222222222222222,False,0.8922,0.4738,False,0.04461
39.61538461538461,0.6092307692307692,0.9111111111111112,1.0888888888888888,False,0.8692,0.917,False,0.04346
39.61538461538461,0.6148717948717949,1.2444444444444445,1.3222222222222222,False,2.0909,0.3991,True,0.104545
39.61538461538461,0.6205128205128205,1.0222222222222221,1.1666666666666665,False,0.8366,0.4497,False,0.04183
39.61538461538461,0.6261538461538462,1.1333333333333333,1.1666666666666665,False,1.0579,0.7813,False,0.052895000000000005
39.61538461538461,0.6317948717948718,0.9111111111111112,1.1666666666666665,False,1.9242,0.4848,False,0.09620999999999999
39.61538461538461,0.6374358974358975,1.6888888888888889,1.1666666666666665,False,1.183,0.8119,False,0.05915
39.61538461538461,0.6430769230769231,0.9111111111111112,1.0888888888888888,False,1.2998,0.566,False,0.06499
39.61538461538461,0.6487179487179487,1.5777777777777777,1.4,False,1.3945,0.7085,False,0.06972500000000001
39.61538461538461,0.6543589743589744,1.6888888888888889,1.2444444444444445,False,1.4707,0.7348,False,0.07353499999999999
39.61538461538461,0.66,1.8,0.8555555555555555,False,0.9789,0.8353,False,0.048945
40.0,0.44000000000000006,1.8,1.2444444444444445,False,1.452,0.5191,False,0.0726
40.0,0.4456410256410257,1.1333333333333333,1.011111111111111,False,1.9794,0.52,False,0.09897
40.0,0.45128205128205134,1.1333333333333333,1.4,False,1.4845,0.4686,False,0.074225
40.0,0.456923076923077,1.2444444444444445,1.1666666666666665,False,2.4592,0.4708,True,0.12296
40.0,0.46256410256410263,0.8,0.8555555555555555,False,1.9409,0.421,False,0.097045
40.0,0.4682051282051283,0.9111111111111112,1.011111111111111,False,1.4824,0.653,False,0.07411999999999999
40.0,0.4738461538461539,1.4666666666666668,1.2444444444444445,False,1.5947,0.6642,False,0.079735
40.0,0.47948717948717956,1.2444444444444445,1.011111111111111,False,1.0047,0.8477,False,0.050234999999999995
40.0,0.4851282051282052,1.2444444444444445,0.7777777777777777,False,1.2831,0.6948,False,0.06415499999999999
40.0,0.49076923076923085,0.9111111111111112,1.0888888888888888,False,0.8529,0.8502,False,0.042645
40.0,0.4964102564102565,1.1333333333333333,1.3222222222222222,False,1.4268,0.5751,False,0.07134
40.0,0.5020512820512821,1.1333333333333333,1.2444444444444445,False,1.2832,0.8035,False,0.06416
40.0,0.5076923076923078,0.9111111111111112,1.2444444444444445,False,2.1244,0.399,True,0.10622000000000001
