Amplitude_Deg,Frequency_Hz,Start_Amp_Mult,Start_Freq_Mult,Fell,Distance_Traversed,CoT,Passed
30.0,0.45128205128205134,0.8,1.4,False,0.0374,4.4859,False
30.0,0.45128205128205134,0.9111111111111112,0.7,False,0.2863,0.8846,False
30.0,0.45128205128205134,0.9111111111111112,0.7777777777777777,False,0.1299,1.7773,False
30.0,0.45128205128205134,0.9111111111111112,0.8555555555555555,False,0.2126,1.2969,False
30.0,0.45128205128205134,0.9111111111111112,0.9333333333333333,False,0.0644,2.7695,False
30.0,0.45128205128205134,0.9111111111111112,1.011111111111111,False,0.0163,13.3691,False
30.0,0.45128205128205134,0.9111111111111112,1.0888888888888888,False,0.0474,3.6985,False
30.0,0.45128205128205134,0.9111111111111112,1.1666666666666665,False,0.1461,1.2241,False
30.0,0.45128205128205134,0.9111111111111112,1.2444444444444445,False,0.4223,0.7103,False
30.0,0.45128205128205134,0.9111111111111112,1.3222222222222222,False,0.2618,1.1727,False
30.0,0.45128205128205134,0.9111111111111112,1.4,False,0.1983,1.2736,False
30.0,0.45128205128205134,1.0222222222222221,0.7,True,0.7241,0.3265,False
30.0,0.45128205128205134,1.0222222222222221,0.7777777777777777,False,0.06,4.1325,False
30.0,0.45128205128205134,1.0222222222222221,0.8555555555555555,False,0.2577,0.9853,False
30.0,0.45128205128205134,1.0222222222222221,0.9333333333333333,True,0.9253,0.3316,False
30.0,0.45128205128205134,1.0222222222222221,1.011111111111111,False,0.1752,1.65,False
30.0,0.45128205128205134,1.0222222222222221,1.0888888888888888,False,0.1539,1.8769,False
30.0,0.45128205128205134,1.0222222222222221,1.1666666666666665,True,1.6425,0.2605,False
30.0,0.45128205128205134,1.0222222222222221,1.2444444444444445,False,0.4195,0.6444,False
30.0,0.45128205128205134,1.0222222222222221,1.3222222222222222,False,0.1575,1.8693,False
30.0,0.45128205128205134,1.0222222222222221,1.4,False,0.0947,1.9708,False
30.0,0.45128205128205134,1.1333333333333333,0.7,True,0.8965,0.3248,False
30.0,0.45128205128205134,1.1333333333333333,0.7777777777777777,False,0.5357,0.5877,False
30.0,0.45128205128205134,1.1333333333333333,0.8555555555555555,False,0.1051,2.0891,False
30.0,0.45128205128205134,1.1333333333333333,0.9333333333333333,False,0.028,9.2542,False
30.0,0.45128205128205134,1.1333333333333333,1.011111111111111,False,0.0521,3.2109,False
30.0,0.45128205128205134,1.1333333333333333,1.0888888888888888,True,0.7646,0.4758,False
30.0,0.45128205128205134,1.1333333333333333,1.1666666666666665,True,1.4043,0.1749,False
30.0,0.45128205128205134,1.1333333333333333,1.2444444444444445,True,1.1831,0.1961,False
30.0,0.45128205128205134,1.1333333333333333,1.3222222222222222,False,0.6,0.801,False
30.0,0.45128205128205134,1.1333333333333333,1.4,False,0.3645,0.9161,False
30.0,0.45128205128205134,1.2444444444444445,0.7,True,0.8946,0.2627,False
30.0,0.45128205128205134,1.2444444444444445,0.7777777777777777,False,0.4329,1.1024,False
30.0,0.45128205128205134,1.2444444444444445,0.8555555555555555,False,0.1524,1.3971,False
30.0,0.45128205128205134,1.2444444444444445,0.9333333333333333,False,0.0732,3.9389,False
30.0,0.45128205128205134,1.2444444444444445,1.011111111111111,False,0.2241,1.4171,False
30.0,0.45128205128205134,1.2444444444444445,1.0888888888888888,False,0.0958,1.6202,False
30.0,0.45128205128205134,1.2444444444444445,1.1666666666666665,False,0.3057,0.5449,False
30.0,0.45128205128205134,1.2444444444444445,1.2444444444444445,True,0.7642,0.2585,False
30.0,0.45128205128205134,1.2444444444444445,1.3222222222222222,False,0.1121,2.2613,False
30.0,0.45128205128205134,1.2444444444444445,1.4,True,0.726,0.3044,False
30.0,0.45128205128205134,1.3555555555555556,0.7,False,0.1202,1.5303,False
30.0,0.45128205128205134,1.3555555555555556,0.7777777777777777,False,0.1313,1.4,False
30.0,0.45128205128205134,1.3555555555555556,0.8555555555555555,False,0.2137,1.1553,False
30.0,0.45128205128205134,1.3555555555555556,0.9333333333333333,False,0.1446,1.9246,False
30.0,0.45128205128205134,1.3555555555555556,1.011111111111111,False,0.105,2.1937,False
30.0,0.45128205128205134,1.3555555555555556,1.0888888888888888,False,0.1207,1.7528,False
30.0,0.45128205128205134,1.3555555555555556,1.1666666666666665,False,0.071,2.529,False
